sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	copy_ratio	modal_cn	expected_cn	subclonal	cancer_cell_frac	ccf_ci95_low	ccf_ci95_high	hz	logR	norm_modal_cn	driverSCNA	arm	gps_start	gps_end
TB5.soft.tissue.met.from.L3.vertebra.d1	8	72161344	146230986	1324	74069642	0.00344	0.02761	0.49425	2	2	0	1	1	1	0	-0.0166871289328791	0	NA	q13.3-q24.3	1464957034	1539026676
TB5.soft.tissue.met.from.L3.vertebra.d1	9	85600	38686889	535	38601289	0.0054	0.01439	0.5132	2	2	0	1	1	1	0	0.0375930755402331	0	NA	p24.3-p13.1	1539245312	1577846601
TB5.soft.tissue.met.from.L3.vertebra.d1	9	38761988	47238907	76	8476919	0.01434	0.00316	0.37974	1	1	0	1	1	1	0	-0.39691612131304	-1	NA	p13.1-p11.2	1577921700	1586398619
TB5.soft.tissue.met.from.L3.vertebra.d1	9	65543125	141078492	1035	75535367	0.00389	0.02815	0.37584	1	1	0	1	1	1	0	-0.411809476424615	-1	NA	q12-q34.3	1604702837	1680238204
TB5.soft.tissue.met.from.L3.vertebra.d1	10	134766	32077292	636	31942526	0.00496	0.0119	0.49421	2	2	0	1	1	1	0	-0.0168038919817978	0	NA	p15.3-p11.22	1680507909	1712450435
TB5.soft.tissue.met.from.L3.vertebra.d1	10	32152824	37087220	159	4934396	0.00991	0.00184	0.79543	4	4	0	0.12	0.01837	0.33579	0	0.669806880173838	2	NA	p11.22-p11.21	1712525967	1717460363
TB5.soft.tissue.met.from.L3.vertebra.d1	10	37162485	38940611	23	1778126	0.02606	0.00066	0.45552	2	1.99979	0	0.4	0.0922	0.72973	0	-0.134413696694546	0	NA	p11.21-p11.1	1717535628	1719313754
TB5.soft.tissue.met.from.L3.vertebra.d1	10	42840919	46205239	122	3364320	0.01132	0.00125	0.45907	2	2	1	0.38	0.14772	0.59622	0	-0.123213939172059	0	NA	q11.21-q11.22	1723214062	1726578382
TB5.soft.tissue.met.from.L3.vertebra.d1	10	46278980	135449405	1463	89170425	0.00327	0.03323	0.3734	1	1	0	1	1	1	0	-0.421206167323247	-1	NA	q11.22-q26.3	1726652123	1815822548
TB5.soft.tissue.met.from.L3.vertebra.d1	11	139197	51342530	980	51203333	0.00399	0.01908	0.50212	2	2	0	1	1	1	0	0.00610409541650011	0	NA	p15.5-p11.12	1816047087	1867250420
TB5.soft.tissue.met.from.L3.vertebra.d1	11	54769380	62287346	208	7517966	0.00867	0.0028	0.52112	2	2	0	1	1	1	0	0.0596875299590917	0	NA	q11-q12.3	1870677270	1878195236
TB5.soft.tissue.met.from.L3.vertebra.d1	11	62287395	62299711	248	12316	0.00794	0	0.67222	3	3	1	0.2	0.03668	0.4005	0	0.427005371697232	1	NA	q12.3	1878195285	1878207601
TB5.soft.tissue.met.from.L3.vertebra.d1	11	62299760	134870991	1254	72571231	0.00353	0.02705	0.51349	2	2	0	1	1	1	0	0.0384080860555485	0	NA	q12.3-q25	1878207650	1950778881
TB5.soft.tissue.met.from.L3.vertebra.d1	12	77870	34781321	490	34703451	0.00565	0.01293	0.52675	2	2	0	1	1	1	0	0.0751903141552192	0	NA	p13.33-p11.1	1950992276	1985695727
TB5.soft.tissue.met.from.L3.vertebra.d1	12	37933893	49420779	404	11486886	0.00622	0.00428	0.58144	3	2.89461	1	0.53	0.33792	0.71389	0	0.217702229797304	1	NA	q11-q13.12	1988848299	2000335185
TB5.soft.tissue.met.from.L3.vertebra.d1	12	49420828	49444901	281	24073	0.00746	1e-05	0.40582	1	1	0	0.77	0.56859	0.94845	0	-0.301088127797217	-1	NA	q13.12	2000335234	2000359307
TB5.soft.tissue.met.from.L3.vertebra.d1	12	49444949	59276636	236	9831687	0.00814	0.00366	0.51929	2	2	0	1	1	1	0	0.0546123487372318	0	NA	q13.12-q14.1	2000359355	2010191042
TB5.soft.tissue.met.from.L3.vertebra.d1	12	59276684	59313987	53	37303	0.01717	1e-05	0.75268	4	4	1	0.8	0.5236	0.97818	0	0.590108542205746	2	NA	q14.1	2010191090	2010228393
TB5.soft.tissue.met.from.L3.vertebra.d1	12	59389570	109499292	836	50109722	0.00432	0.01868	0.51136	2	2	0	1	1	1	0	0.0324112184911651	0	NA	q14.1-q24.11	2010303976	2060413698
TB5.soft.tissue.met.from.L3.vertebra.d1	12	109574615	133767545	317	24192930	0.00702	0.00902	0.45742	2	2	1	0.39	0.18989	0.57721	0	-0.128408648092714	0	NA	q24.11-q24.33	2060489021	2084681951
TB5.soft.tissue.met.from.L3.vertebra.d1	13	19095534	115017146	1324	95921612	0.00344	0.03575	0.49662	2	2	0	1	1	1	0	-0.0097857316412264	0	NA	q11-q34	2103861835	2199783447
TB5.soft.tissue.met.from.L3.vertebra.d1	14	19075755	107216558	2051	88140803	0.00276	0.03285	0.51079	2	2	0	1	1	1	0	0.0308021860428007	0	NA	q11.1-q32.33	2219011934	2307152737
TB5.soft.tissue.met.from.L3.vertebra.d1	15	20074969	22345884	15	2270915	0.03227	0.00085	0.64519	3	3	0	1	1	1	0	0.367795983001401	1	NA	q11.1-q11.2	2327360688	2329631603
TB5.soft.tissue.met.from.L3.vertebra.d1	15	22429153	84908837	1006	62479684	0.00394	0.02329	0.51178	2	2	0	1	1	1	0	0.0335956740910024	0	NA	q11.2-q25.2	2329714872	2392194556
TB5.soft.tissue.met.from.L3.vertebra.d1	15	85105931	86284694	233	1178763	0.00819	0.00044	0.62925	3	3	0	1	1	1	0	0.331705216498892	1	NA	q25.2-q25.3	2392391650	2393570413
TB5.soft.tissue.met.from.L3.vertebra.d1	15	86286754	102445742	225	16158988	0.00833	0.00602	0.48609	2	2	0	1	1	1	0	-0.040704640042509	0	NA	q25.3-q26.3	2393572473	2409731461
TB5.soft.tissue.met.from.L3.vertebra.d1	16	133256	29900054	561	29766798	0.00528	0.01109	0.46882	2	2	1	0.3	0.11924	0.47991	0	-0.092893978016811	0	NA	p13.3-p11.2	2409950367	2439717165
TB5.soft.tissue.met.from.L3.vertebra.d1	16	29975009	35205897	48	5230888	0.01804	0.00195	0.63064	3	3	0	1	1	1	0	0.334888584761957	1	NA	p11.2-p11.1	2439792120	2445023008
TB5.soft.tissue.met.from.L3.vertebra.d1	16	46611314	90216989	568	43605675	0.00524	0.01625	0.48525	2	2	0	1	1	1	0	-0.0431998819484233	0	NA	q11.2-q24.3	2456428425	2500034100
TB5.soft.tissue.met.from.L3.vertebra.d1	17	74406	7493275	113	7418869	0.01176	0.00276	0.49603	2	2	0	1	1	1	0	-0.0115007171333111	0	NA	p13.3-p13.1	2500246270	2507665139
TB5.soft.tissue.met.from.L3.vertebra.d1	17	7569585	13197614	266	5628029	0.00766	0.0021	0.37514	1	1	0	1	1	1	0	-0.414498993645044	-1	NA	p13.1-p12	2507741449	2513369478
TB5.soft.tissue.met.from.L3.vertebra.d1	17	13273005	21038365	104	7765360	0.01226	0.00289	0.49886	2	2	0	1	1	1	0	-0.00329310025571795	0	NA	p12-p11.2	2513444869	2521210229
TB5.soft.tissue.met.from.L3.vertebra.d1	17	21113756	22039232	11	925476	0.03769	0.00034	0.55602	2	2.00007	0	1	1	1	0	0.153208682633138	0	NA	p11.2	2521285620	2522211096
TB5.soft.tissue.met.from.L3.vertebra.d1	17	25337761	81122952	1310	55785191	0.00345	0.02079	0.52188	2	2	0	1	1	1	0	0.0617900197484127	0	NA	q11.1-q25.3	2525509625	2581294816
TB5.soft.tissue.met.from.L3.vertebra.d1	18	85256	15335642	196	15250386	0.00893	0.00568	0.50807	2	2	0	1	1	1	0	0.0230991849754759	0	NA	p11.32-p11.21	2581452330	2596702716
TB5.soft.tissue.met.from.L3.vertebra.d1	18	18736044	77941934	777	59205890	0.00448	0.02207	0.4867	2	2	0	1	1	1	0	-0.0388953202709471	0	NA	q11.1-q23	2600103118	2659309008
TB5.soft.tissue.met.from.L3.vertebra.d1	19	132118	24556146	627	24424028	0.00499	0.0091	0.50042	2	2	0	1	1	1	0	0.00121135513638716	0	NA	p13.3-p11	2659576440	2684000468
TB5.soft.tissue.met.from.L3.vertebra.d1	19	27960972	38849613	220	10888641	0.00843	0.00406	0.45156	2	2	1	0.43	0.22284	0.63072	0	-0.147010399647774	0	NA	q11-q13.2	2687405294	2698293935
TB5.soft.tissue.met.from.L3.vertebra.d1	19	38924449	41072227	611	2147778	0.00506	8e-04	0.40357	1	1	0	0.79	0.60264	0.95013	0	-0.309109161423918	-1	NA	q13.2	2698368771	2700516549
TB5.soft.tissue.met.from.L3.vertebra.d1	19	41073608	51165580	170	10091972	0.00959	0.00376	0.50888	2	2	0	1	1	1	0	0.0253973967464398	0	NA	q13.2-q13.33	2700517930	2710609902
TB5.soft.tissue.met.from.L3.vertebra.d1	19	51165633	51214746	105	49113	0.0122	2e-05	0.34393	1	1	0	0.23	0.03975	0.45776	0	-0.539813131498549	-1	NA	q13.33	2710609955	2710659068
TB5.soft.tissue.met.from.L3.vertebra.d1	19	51215191	53784064	56	2568873	0.0167	0.00096	0.51452	2	2	0	1	1	1	0	0.0412990625817704	0	NA	q13.33-q13.42	2710659513	2713228386
TB5.soft.tissue.met.from.L3.vertebra.d1	19	54077020	55151314	88	1074294	0.01333	4e-04	0.30915	1	0.99953	1	0.49	0.24292	0.72193	0	-0.693621089289037	-1	NA	q13.42	2713521342	2714595636
TB5.soft.tissue.met.from.L3.vertebra.d1	19	55226166	59043631	49	3817465	0.01786	0.00142	0.49206	2	2	0	1	1	1	0	-0.0230938516303069	0	NA	q13.42-q13.43	2714670488	2718487953
TB5.soft.tissue.met.from.L3.vertebra.d1	20	135524	25943947	339	25808423	0.00679	0.00962	0.49144	2	2	0	1	1	1	0	-0.0249128064728908	0	NA	p13-p11.1	2718708829	2744517252
TB5.soft.tissue.met.from.L3.vertebra.d1	20	29478404	62935280	523	33456876	0.00547	0.01247	0.49161	2	2	0	1	1	1	0	-0.0244138325460387	0	NA	q11.21-q13.33	2748051709	2781508585
TB5.soft.tissue.met.from.L3.vertebra.d1	21	14413541	48044695	441	33631154	0.00595	0.01253	0.4971	2	2	0	1	1	1	0	-0.00839199160684141	0	NA	q11.2-q22.3	2796012366	2829643520
TB5.soft.tissue.met.from.L3.vertebra.d1	22	16131356	51175001	512	35043645	0.00552	0.01306	0.49219	2	2	0	1	1	1	0	-0.0227127485438833	0	NA	q11.1-q13.33	2845860076	2880903721
TB6.soft.tissue.met.from.L3.vertebra.d1	1	93709	3607490	214	3513781	0.00854	0.00131	0.53141	2	2	0	1	1	1	0	0.0878972816325626	0	NA	p36.33-p36.32	93709	3607490
TB6.soft.tissue.met.from.L3.vertebra.d1	1	3686583	24496078	520	20809495	0.00548	0.00776	0.44365	2	1.99687	1	0.48	0.31304	0.64012	0	-0.172506126396202	0	NA	p36.32-p36.11	3686583	24496078
TB6.soft.tissue.met.from.L3.vertebra.d1	1	24709983	121286065	1474	96576082	0.00326	0.03599	0.53678	2	2	0	1	1	1	0	0.102402823971249	0	NA	p36.11-p11.2	24709983	121286065
TB6.soft.tissue.met.from.L3.vertebra.d1	1	142633228	145637201	58	3003973	0.01641	0.00112	0.87612	4	4	1	0.39	0.15199	0.61963	0	0.809200390861714	2	NA	q21.1	142633228	145637201
TB6.soft.tissue.met.from.L3.vertebra.d1	1	145702340	207680163	876	61977823	0.00422	0.0231	0.5284	2	2	0	1	1	1	0	0.0797023716973782	0	NA	q21.1-q32.2	145702340	207680163
TB6.soft.tissue.met.from.L3.vertebra.d1	1	207684902	208640085	192	955183	0.00902	0.00036	0.52029	2	2	0	1	1	1	0	0.057387884022378	0	NA	q32.2	207684902	208640085
TB6.soft.tissue.met.from.L3.vertebra.d1	1	208715245	209391690	10	676445	0.03953	0.00025	0.34272	1	1	0	1	1	1	0	-0.544897709686556	-1	NA	q32.2	208715245	209391690
TB6.soft.tissue.met.from.L3.vertebra.d1	1	209466850	212247789	38	2780939	0.02028	0.00104	0.5061	2	2	0	1	1	1	0	0.0174943794592725	0	NA	q32.2-q32.3	209466850	212247789
TB6.soft.tissue.met.from.L3.vertebra.d1	1	212322949	238356293	338	26033344	0.0068	0.0097	0.37154	1	1	0	1	1	1	0	-0.428410555199903	-1	NA	q32.3-q43	212322949	238356293
TB6.soft.tissue.met.from.L3.vertebra.d1	1	238432234	249149416	279	10717182	0.00748	0.00399	0.32266	1	1	1	0.29	0.10537	0.45682	0	-0.631913356165363	-1	NA	q43-q44	238432234	249149416
TB6.soft.tissue.met.from.L3.vertebra.d1	2	86985	29036703	420	28949718	0.0061	0.01079	0.48113	2	2	0	0.23	0.06727	0.39574	0	-0.0555013359954991	0	NA	p25.3-p23.2	249337606	278287324
TB6.soft.tissue.met.from.L3.vertebra.d1	2	29112478	29929161	141	816683	0.01053	3e-04	0.41526	1	1	1	0.67	0.46883	0.86084	0	-0.267913184311517	-1	NA	p23.2	278363099	279179782
TB6.soft.tissue.met.from.L3.vertebra.d1	2	29940441	89556428	884	59615987	0.0042	0.02222	0.52566	2	2	0	1	1	1	0	0.0722018625881254	0	NA	p23.2-p11.2	279191062	338807049
TB6.soft.tissue.met.from.L3.vertebra.d1	2	95399733	144929230	1126	49529497	0.00373	0.01846	0.48394	2	2	0	0.21	0.06305	0.36146	0	-0.0470999049666074	0	NA	q11.1-q22.3	344650354	394179851
TB6.soft.tissue.met.from.L3.vertebra.d1	2	145004799	243170925	1413	98166126	0.00333	0.03659	0.532	2	2	0	1	1	1	0	0.0894981508391026	0	NA	q22.3-q37.3	394255420	492421546
TB6.soft.tissue.met.from.L3.vertebra.d1	3	136041	48625481	899	48489440	0.00417	0.01807	0.36951	1	1	0	1	1	1	0	-0.436314686523542	-1	Loss_3p25.3	p26.3-p21.31	492586035	541075475
TB6.soft.tissue.met.from.L3.vertebra.d1	3	48700192	50119699	20	1419507	0.02795	0.00053	0.38225	1	1	0	1	1	1	0	-0.387411593301282	-1	NA	p21.31	541150186	542569693
TB6.soft.tissue.met.from.L3.vertebra.d1	3	50194410	90429560	727	40235150	0.00464	0.015	0.35165	1	1	0	1	1	1	0	-0.507787877581542	-1	NA	p21.31-p11.1	542644404	582879554
TB6.soft.tissue.met.from.L3.vertebra.d1	3	93580643	108042714	222	14462071	0.00839	0.00539	0.40017	1	1	1	0.77	0.58262	0.93949	0	-0.321315079751476	-1	NA	q11.1-q13.13	586030637	600492708
TB6.soft.tissue.met.from.L3.vertebra.d1	3	108117712	181356782	1037	73239070	0.00388	0.0273	0.52855	2	2	0	1	1	1	0	0.0801118598615982	0	NA	q13.13-q26.33	600567706	673806776
TB6.soft.tissue.met.from.L3.vertebra.d1	3	181430182	181431069	19	887	0.02868	0	0.8444	4	4	1	0.18	0.02372	0.49999	0	0.755998483797707	2	NA	q26.33	673880176	673881063
TB6.soft.tissue.met.from.L3.vertebra.d1	3	181505180	195505339	415	14000159	0.00614	0.00522	0.4828	2	2	0	0.22	0.05895	0.38498	0	-0.0505024187944279	0	NA	q26.33-q29	673955174	687955333
TB6.soft.tissue.met.from.L3.vertebra.d1	3	195505693	195506898	19	1205	0.02868	0	0.82325	4	4	0	0.04	0.01566	0.38661	0	0.719402511933261	2	NA	q29	687955687	687956892
TB6.soft.tissue.met.from.L3.vertebra.d1	3	195506947	195510811	75	3864	0.01443	0	0.71564	3	3	1	0.32	0.10309	0.54128	0	0.517305932788715	1	NA	q29	687956941	687960805
TB6.soft.tissue.met.from.L3.vertebra.d1	3	195510861	195513721	23	2860	0.02606	0	1.07803	6	6	1	0.73	0.42586	0.96244	0	1.10839732674441	4	NA	q29	687960855	687963715
TB6.soft.tissue.met.from.L3.vertebra.d1	3	195513771	195515527	36	1756	0.02083	0	0.71633	3	3	1	0.33	0.07958	0.58798	0	0.518696268696948	1	NA	q29	687963765	687965521
TB6.soft.tissue.met.from.L3.vertebra.d1	3	195515577	197886222	88	2370645	0.01333	0.00088	0.44258	2	1.97259	1	0.49	0.26933	0.69843	0	-0.175989837044316	0	NA	q29	687965571	690336216
TB6.soft.tissue.met.from.L3.vertebra.d1	4	88952	49263653	783	49174701	0.00447	0.01833	0.49291	2	2	0	1	1	1	0	-0.0206038446470091	0	NA	p16.3-p11	690561376	739736077
TB6.soft.tissue.met.from.L3.vertebra.d1	4	52735275	190818701	2346	138083426	0.00258	0.05146	0.5121	2	2	0	1	1	1	0	0.0344974641994449	0	NA	q12-q35.2	743207699	881291125
TB6.soft.tissue.met.from.L3.vertebra.d1	5	85370	27229309	356	27143939	0.00662	0.01012	0.45904	2	2	1	0.38	0.20341	0.54563	0	-0.123308221668147	0	NA	p15.33-p14.1	881712070	908856009
TB6.soft.tissue.met.from.L3.vertebra.d1	5	27304100	46330140	344	19026040	0.00674	0.00709	0.52888	2	2	0	1	1	1	0	0.081012324911671	0	NA	p14.1-p11	908930800	927956840
TB6.soft.tissue.met.from.L3.vertebra.d1	5	49481015	180190233	2143	130709218	0.0027	0.04871	0.5162	2	2	0	1	1	1	0	0.0460020465445205	0	NA	q11.1-q35.3	931107715	1061816933
TB6.soft.tissue.met.from.L3.vertebra.d1	5	180376279	180429789	21	53510	0.02728	2e-05	0.28271	1	0.88062	1	0.55	0.2407	0.84639	0	-0.822605179899203	-1	NA	q35.3	1062002979	1062056489
TB6.soft.tissue.met.from.L3.vertebra.d1	5	180430831	180847297	29	416466	0.02321	0.00016	0.4951	2	2	0	1	1	1	0	-0.0142081455872887	0	NA	q35.3	1062057531	1062473997
TB6.soft.tissue.met.from.L3.vertebra.d1	6	135217	28463545	547	28328328	0.00534	0.01056	0.55779	2	2	1	0.28	0.1098	0.43404	0	0.157793975226926	0	NA	p25.3-p22.1	1062677177	1091005505
TB6.soft.tissue.met.from.L3.vertebra.d1	6	28538652	32713147	21	4174495	0.02728	0.00156	0.41017	1	1	0	0.7	0.39185	0.95386	0	-0.285706118510791	-1	NA	p22.1-p21.32	1091080612	1095255107
TB6.soft.tissue.met.from.L3.vertebra.d1	6	33128993	42778741	123	9649748	0.01127	0.0036	0.52102	2	2	0	1	1	1	0	0.0594106583208633	0	NA	p21.32-p21.1	1095670953	1105320701
TB6.soft.tissue.met.from.L3.vertebra.d1	6	42854129	43017738	99	163609	0.01256	6e-05	0.36372	1	1	0	1	1	1	0	-0.459099836931327	-1	NA	p21.1	1105396089	1105559698
TB6.soft.tissue.met.from.L3.vertebra.d1	6	43017798	58539101	274	15521303	0.00755	0.00578	0.54722	2	2	0	1	1	1	0	0.130192864454741	0	NA	p21.1-p11.2	1105559758	1121081061
TB6.soft.tissue.met.from.L3.vertebra.d1	6	61942522	114229781	681	52287259	0.00479	0.01949	0.51146	2	2	0	1	1	1	0	0.0326933199450838	0	NA	q11.1-q21	1124484482	1176771741
TB6.soft.tissue.met.from.L3.vertebra.d1	6	114304877	121428071	274	7123194	0.00755	0.00265	0.44885	2	2	1	0.45	0.26504	0.61916	0	-0.155694699836063	0	NA	q21-q22.31	1176846837	1183970031
TB6.soft.tissue.met.from.L3.vertebra.d1	6	121503187	170982159	711	49478972	0.00469	0.01844	0.54153	2	2	0	1	1	1	0	0.115113168435354	0	NA	q22.31-q27	1184045147	1233524119
TB6.soft.tissue.met.from.L3.vertebra.d1	7	121242	12218148	253	12096906	0.00786	0.00451	0.6106	3	3	1	0.63	0.44277	0.80081	0	0.288299494657331	1	NA	p22.3-p21.3	1233778269	1245875175
TB6.soft.tissue.met.from.L3.vertebra.d1	7	12293103	57980673	723	45687570	0.00465	0.01703	0.67567	3	3	0	1	1	1	0	0.434390705456533	1	NA	p21.3-p11.2	1245950130	1291637700
TB6.soft.tissue.met.from.L3.vertebra.d1	7	61118627	76040696	190	14922069	0.00907	0.00556	0.56472	2	2	1	0.32	0.13132	0.50424	0	0.175607631508642	0	NA	q11.1-q11.23	1294775654	1309697723
TB6.soft.tissue.met.from.L3.vertebra.d1	7	76115665	151843840	1290	75728175	0.00348	0.02822	0.69718	3	3	1	0.2	0.05466	0.34764	0	0.479603088582719	1	Gain_7q22.3	q11.23-q36.1	1309772692	1385500867
TB6.soft.tissue.met.from.L3.vertebra.d1	7	151845149	159053835	432	7208686	0.00601	0.00269	0.61272	3	3	1	0.64	0.46898	0.80305	0	0.293299848691463	1	NA	q36.1-q36.3	1385502176	1392710862
TB6.soft.tissue.met.from.L3.vertebra.d1	8	85136	43616065	740	43530929	0.0046	0.01622	0.48761	2	2	0	1	1	1	0	-0.0362003815574725	0	NA	p23.3-p11.1	1392880826	1436411755
TB6.soft.tissue.met.from.L3.vertebra.d1	8	47064138	72086427	329	25022289	0.00689	0.00933	0.48461	2	2	0	1	1	1	0	-0.0451039195624928	0	NA	q11.1-q13.3	1439859828	1464882117
TB6.soft.tissue.met.from.L3.vertebra.d1	8	72161344	146230986	1324	74069642	0.00344	0.02761	0.49387	2	2	0	1	1	1	0	-0.0177967596306973	0	NA	q13.3-q24.3	1464957034	1539026676
TB6.soft.tissue.met.from.L3.vertebra.d1	9	85600	38686889	535	38601289	0.0054	0.01439	0.51609	2	2	0	1	1	1	0	0.0456945816749618	0	NA	p24.3-p13.1	1539245312	1577846601
TB6.soft.tissue.met.from.L3.vertebra.d1	9	38761988	47238907	76	8476919	0.01434	0.00316	0.35498	1	1	0	1	1	1	0	-0.494190351153519	-1	NA	p13.1-p11.2	1577921700	1586398619
TB6.soft.tissue.met.from.L3.vertebra.d1	9	65543125	141078492	1035	75535367	0.00389	0.02815	0.36121	1	1	0	1	1	1	0	-0.469090260898315	-1	NA	q12-q34.3	1604702837	1680238204
TB6.soft.tissue.met.from.L3.vertebra.d1	10	134766	32077292	636	31942526	0.00496	0.0119	0.49886	2	2	0	1	1	1	0	-0.00329310025571795	0	NA	p15.3-p11.22	1680507909	1712450435
TB6.soft.tissue.met.from.L3.vertebra.d1	10	32152824	37087220	159	4934396	0.00991	0.00184	0.86424	4	4	1	0.31	0.11563	0.49853	0	0.789503910474625	2	NA	p11.22-p11.21	1712525967	1717460363
TB6.soft.tissue.met.from.L3.vertebra.d1	10	37162485	38940611	23	1778126	0.02606	0.00066	0.41552	1	1	1	0.67	0.36509	0.93292	0	-0.267010175758404	-1	NA	p11.21-p11.1	1717535628	1719313754
TB6.soft.tissue.met.from.L3.vertebra.d1	10	42840919	46205239	122	3364320	0.01132	0.00125	0.46064	2	2	1	0.37	0.16281	0.56556	0	-0.118288400873377	0	NA	q11.21-q11.22	1723214062	1726578382
TB6.soft.tissue.met.from.L3.vertebra.d1	10	46278980	135449405	1463	89170425	0.00327	0.03323	0.36071	1	1	0	1	1	1	0	-0.471088675226179	-1	NA	q11.22-q26.3	1726652123	1815822548
TB6.soft.tissue.met.from.L3.vertebra.d1	11	139197	51342530	980	51203333	0.00399	0.01908	0.49962	2	2	0	1	1	1	0	-0.00109686509262663	0	NA	p15.5-p11.12	1816047087	1867250420
TB6.soft.tissue.met.from.L3.vertebra.d1	11	54769380	62287346	208	7517966	0.00867	0.0028	0.5233	2	2	0	1	1	1	0	0.0657101640652657	0	NA	q11-q12.3	1870677270	1878195236
TB6.soft.tissue.met.from.L3.vertebra.d1	11	62287395	62299711	248	12316	0.00794	0	0.70456	3	3	1	0.25	0.07325	0.42567	0	0.494794476113939	1	NA	q12.3	1878195285	1878207601
TB6.soft.tissue.met.from.L3.vertebra.d1	11	62299760	134870991	1254	72571231	0.00353	0.02705	0.51814	2	2	0	1	1	1	0	0.051413867921013	0	NA	q12.3-q25	1878207650	1950778881
TB6.soft.tissue.met.from.L3.vertebra.d1	12	77870	34781321	490	34703451	0.00565	0.01293	0.53042	2	2	0	1	1	1	0	0.0852070798030117	0	NA	p13.33-p11.1	1950992276	1985695727
TB6.soft.tissue.met.from.L3.vertebra.d1	12	37933893	49420779	404	11486886	0.00622	0.00428	0.58682	2	2.00008	1	0.47	0.29551	0.63241	0	0.230989946896117	0	NA	q11-q13.12	1988848299	2000335185
TB6.soft.tissue.met.from.L3.vertebra.d1	12	49420828	49444901	281	24073	0.00746	1e-05	0.39486	1	1	0	0.81	0.62367	0.9603	0	-0.340586867186561	-1	NA	q13.12	2000335234	2000359307
TB6.soft.tissue.met.from.L3.vertebra.d1	12	49444949	59276636	236	9831687	0.00814	0.00366	0.52264	2	2	0	1	1	1	0	0.0638894499643331	0	NA	q13.12-q14.1	2000359355	2010191042
TB6.soft.tissue.met.from.L3.vertebra.d1	12	59276684	59313987	53	37303	0.01717	1e-05	0.82714	4	4	0	0.06	0.01539	0.32045	0	0.726203442745742	2	NA	q14.1	2010191090	2010228393
TB6.soft.tissue.met.from.L3.vertebra.d1	12	59389570	109499292	836	50109722	0.00432	0.01868	0.51374	2	2	0	1	1	1	0	0.0391103119783567	0	NA	q14.1-q24.11	2010303976	2060413698
TB6.soft.tissue.met.from.L3.vertebra.d1	12	109574615	133767545	317	24192930	0.00702	0.00902	0.45723	2	2	1	0.39	0.21288	0.55995	0	-0.129008029411714	0	NA	q24.11-q24.33	2060489021	2084681951
TB6.soft.tissue.met.from.L3.vertebra.d1	13	19095534	115017146	1324	95921612	0.00344	0.03575	0.50191	2	2	0	1	1	1	0	0.00550059559477234	0	NA	q11-q34	2103861835	2199783447
TB6.soft.tissue.met.from.L3.vertebra.d1	14	19075755	107216558	2051	88140803	0.00276	0.03285	0.51545	2	2	0	1	1	1	0	0.0439043942956211	0	NA	q11.1-q32.33	2219011934	2307152737
TB6.soft.tissue.met.from.L3.vertebra.d1	15	20074969	22345884	15	2270915	0.03227	0.00085	0.63064	3	3	0	0.76	0.41122	0.97534	0	0.334888584761957	1	NA	q11.1-q11.2	2327360688	2329631603
TB6.soft.tissue.met.from.L3.vertebra.d1	15	22429153	84908837	1006	62479684	0.00394	0.02329	0.51054	2	2	0	1	1	1	0	0.0300959035142827	0	NA	q11.2-q25.2	2329714872	2392194556
TB6.soft.tissue.met.from.L3.vertebra.d1	15	85105931	86284694	233	1178763	0.00819	0.00044	0.64618	3	3	0	1	1	1	0	0.370008003367812	1	NA	q25.2-q25.3	2392391650	2393570413
TB6.soft.tissue.met.from.L3.vertebra.d1	15	86286754	102445742	225	16158988	0.00833	0.00602	0.48859	2	2	0	1	1	1	0	-0.0333037587034916	0	NA	q25.3-q26.3	2393572473	2409731461
TB6.soft.tissue.met.from.L3.vertebra.d1	16	133256	29900054	561	29766798	0.00528	0.01109	0.46484	2	2	1	0.34	0.17372	0.49827	0	-0.105193875287231	0	NA	p13.3-p11.2	2409950367	2439717165
TB6.soft.tissue.met.from.L3.vertebra.d1	16	29975009	35205897	48	5230888	0.01804	0.00195	0.60967	3	3	1	0.62	0.37044	0.85878	0	0.286100462233691	1	NA	p11.2-p11.1	2439792120	2445023008
TB6.soft.tissue.met.from.L3.vertebra.d1	16	46611314	90216989	568	43605675	0.00524	0.01625	0.48552	2	2	0	1	1	1	0	-0.0423973691573726	0	NA	q11.2-q24.3	2456428425	2500034100
TB6.soft.tissue.met.from.L3.vertebra.d1	17	74406	7493275	113	7418869	0.01176	0.00276	0.50811	2	2	0	1	1	1	0	0.0232127628881789	0	NA	p13.3-p13.1	2500246270	2507665139
TB6.soft.tissue.met.from.L3.vertebra.d1	17	7569585	13197614	266	5628029	0.00766	0.0021	0.38011	1	1	0	1	1	1	0	-0.395511114516124	-1	NA	p13.1-p12	2507741449	2513369478
TB6.soft.tissue.met.from.L3.vertebra.d1	17	13273005	21038365	104	7765360	0.01226	0.00289	0.50418	2	2	0	1	1	1	0	0.0120107950800069	0	NA	p12-p11.2	2513444869	2521210229
TB6.soft.tissue.met.from.L3.vertebra.d1	17	21113756	22039232	11	925476	0.03769	0.00034	0.53581	2	2	0	1	1	1	0	0.0997934120409337	0	NA	p11.2	2521285620	2522211096
